id,theta15,se15,raw_sum15
141,-0.1506654577916953,0.3709198961813423,16
142,0.2888275305832839,0.3685691973443228,22
143,0.5431540233397504,0.41977804745948544,23
145,0.5886003397394147,0.34283023527814155,24
146,0.5215682542101856,0.3815723938867601,25
147,0.3695314698183017,0.3411144881159761,22
148,0.5162952264061506,0.39654545492602783,26
149,0.14605997773861798,0.46195800836006284,23
150,0.8303969531105962,0.46242963804902154,24
152,-0.33976510429686035,0.4490618934043794,16
153,-1.345661327354932,0.44676758750706397,9
154,-0.8990385373056566,0.41723748811516476,12
155,-0.07169892987898328,0.34833445040394645,18
156,-0.41407974312557166,0.34554665202815715,13
157,-1.1513210197288346,0.45281231349995055,12
158,-0.6552560460700928,0.45344480328717307,15
159,-0.7624669533329004,0.42287365221392276,12
160,-1.1668292337820074,0.40731756761986715,8
161,-0.9809082977302465,0.40217540059505935,10
162,0.12359354052342261,0.37289615823817723,20
163,-0.2530703845902166,0.3565879393104874,13
164,-1.0188001868188121,0.4728619833044303,12
165,-2.1376142102493474,0.5372010401517018,3
166,-0.27963627523008777,0.4075357695903627,18
167,-0.6771630756841895,0.4456920148214909,13
168,-0.44101967179965473,0.42579943223502453,14
169,-0.38789193802228933,0.3712781360527184,16
170,-0.5198980031713599,0.38501943046486087,14
171,-1.0347835065196411,0.423594279465288,10
172,0.7640441901190907,0.3693981955922025,26
173,-0.20650766254032674,0.42120570369294563,17
174,-0.2966906204432364,0.4304410229367982,16
175,-0.0935276597882187,0.40327356211739085,18
176,0.04924531610045103,0.38602861877375694,21
177,0.9612778113865764,0.32151083905584377,29
178,0.6506720811051951,0.32757724207602457,25
179,0.392319981878525,0.35774213026429813,22
180,1.522576951103034,0.38203037081948177,34
181,1.2924145259473887,0.3814249001273072,32
182,-0.30004116576679263,0.40907902230634213,17
184,-0.18783988561371687,0.3622424667600072,18
185,-0.7451792252651115,0.35743998966374424,11
186,-0.8748373043255107,0.37907940662628686,9
187,0.601754022499755,0.36927145748565043,25
188,0.4313124141099034,0.3741824739701259,22
189,0.4900640481930438,0.375197779209335,24
190,0.808984678744535,0.334708994468329,26
191,0.3607475302000623,0.39191592190982616,20
193,1.562224881083594,0.42569682007490284,30
194,-0.04866146978042263,0.3529739243408259,16
195,0.786004695310993,0.3540981359276077,26
196,-0.2940543770303733,0.34115647523783366,14
197,1.9838766357350412,0.42661656545936055,38
198,-0.04720963932999428,0.3520338556562154,17
199,1.1231213667601512,0.3786539538855414,30
200,-0.06666145043142326,0.42213819749011183,19
201,-0.5095943895419172,0.3764381614346234,13
202,1.8551498134035698,0.38856662150417776,37
203,-0.18367553347586715,0.3510429915013025,16
204,0.38922427258905973,0.380744658394816,22
205,-0.28399401912497,0.3311885143859413,14
206,0.17809115187084465,0.3587198388296146,20
207,-0.09886036667275343,0.3351112791479043,16
208,-0.6198680490674532,0.3846525320965278,14
209,-1.9235936972597305,0.4872504811874137,2
210,2.4442771185101217,0.4671601697046015,42
211,-1.6826318624415193,0.47205063215926724,3
212,0.146875787077941,0.41830426675889604,18
213,-1.2091559285296543,0.40886132466245134,6
214,-1.6353993766699264,0.4811782594860905,6
215,-1.3183693947697595,0.47680293961036524,5
216,0.4369965385735805,0.3837711954471849,23
217,-0.6198680490674532,0.3846525320965278,14
218,-0.9437980038686313,0.4163926661414923,9
219,0.7945227750078317,0.3497511043422276,29
220,0.992934372147281,0.42294586771352377,28
221,0.6551509201959901,0.3277114357489596,26
222,0.6652483407482183,0.3504165124358507,25
223,-0.6152178615134586,0.38551941826358327,13
224,2.6497189254200166,0.4923326529417288,43
225,0.8591497049471042,0.44860369030064223,24
226,-0.8998402998371865,0.37843728737815596,9
227,-0.6560906810190975,0.42018524881563446,13
228,-0.19634211233745436,0.3437413091408897,14
229,0.08019622310127814,0.3326249656994356,18
230,0.1767033613507365,0.34946622734918703,21
231,-0.25839251469163976,0.3416919820263036,14
232,-1.2105929648845284,0.3990086481076309,5
233,-0.6595162700407389,0.36874137766305864,10
234,0.5290672021671934,0.3750364694771383,23
235,0.2789373185306341,0.36508623990865635,21
236,-0.9478393247936626,0.44196954432201596,11
238,-0.31729373969462454,0.3865963719928543,13
239,0.7792920942340539,0.32844896325498996,29
240,-1.7365986079130766,0.45761505349214915,3
241,0.6800022454983462,0.34971570687407505,27
242,-0.4368214611944761,0.36102905756598874,13
243,-0.8915204653740297,0.37538916933227,8
244,-1.441111277452822,0.42351656745837596,4
245,0.44054011787597686,0.31512889329695204,21
246,-2.203126477263136,0.5444127956031596,3
247,1.2144541912849744,0.38203416004357826,28
