id,theta,se
178,0.6424979269298604,0.32671387925156126
179,0.3797015441867732,0.35699189380017765
180,1.514440839989689,0.38125575567978814
181,1.27463885677462,0.3809456526044734
182,-0.2999358301462899,0.4089495083330318
184,-0.19949143712580614,0.3620462715923243
185,-0.7535663334406612,0.35741014148091255
186,-0.879212073281076,0.37888833704411
187,0.5892494310759018,0.3683859685189021
188,0.4169970319303898,0.373761664018095
189,0.48150980650234987,0.3747107846514091
190,0.8006210505878738,0.33390163991145055
191,0.3485176980774516,0.3909689243466801
193,1.5609991716764502,0.42471168455064745
194,-0.04924881418914931,0.35240602126107695
195,0.7761928874450833,0.3530425438940509
196,-0.29654586136575734,0.3401064034415799
197,1.9755896606200527,0.4260121436857551
198,-0.05580820662184887,0.35118289803188635
199,1.117212858309057,0.3781551779007249
200,-0.06024816860392123,0.42161719246408025
201,-0.5204609387200472,0.3759780889700528
202,1.8466615566351423,0.3879509734295439
203,-0.1923591009278864,0.3507215115874764
204,0.3750766560999432,0.38009972679706744
205,-0.29075302910286355,0.3306077638400058
206,0.16424446387007519,0.357891867548505
207,-0.10908278620479644,0.3345292831804709
208,-0.6310245642680263,0.38462877055221895
209,-1.930229104975265,0.487548344395417
210,2.434034331349127,0.4668416354328356
211,-1.6783517799033887,0.4712019355044179
212,0.14157265124769386,0.418024389675849
213,-1.2095791051786047,0.40836897278167683
214,-1.6312980660003853,0.48050241241289204
215,-1.3294758542697085,0.47749818451299886
216,0.43004432317323044,0.38306582536597883
217,-0.6310245642680263,0.38462877055221895
218,-0.9534764820910674,0.416131532988378
219,0.7877480905598719,0.3492175615070592
220,0.9746514179090953,0.422919565774396
221,0.6444093208498081,0.32690672399410736
222,0.6561906131031419,0.3497485824060585
223,-0.6163370536044349,0.3847079343109662
224,2.641680318015926,0.492512295473283
225,0.851803650746576,0.44786017894643715
226,-0.9051419132531986,0.3780603325459434
227,-0.6608820481080514,0.4197028445124452
228,-0.19932102243170471,0.3430702899590696
229,0.07428485620561084,0.3318158067963733
230,0.16767207412587812,0.3488529008803105
231,-0.26459837382486967,0.34091963688321925
232,-1.2124431281963035,0.3986483072110708
233,-0.6620903950562359,0.36820167053422487
234,0.523693235898747,0.37425396640677844
235,0.2702979731188719,0.36425177343068726
236,-0.9562367778953725,0.441500432441712
238,-0.31954093226329683,0.3853767349204716
239,0.7698782763740826,0.3275325416699715
240,-1.742413953883113,0.4577649168530133
241,0.6773353500948922,0.3489432191674077
