id,theta,se,theta_cal
276,-0.15214883775269744,0.3701217304232096,-0.1219334719236794
277,-0.5378064732515406,0.3638323089124418,-0.493446615442342
278,0.571101096624647,0.3720786036402682,0.5747903368053706
279,0.2664538034714548,0.3701820949714611,0.281316376676469
280,0.44897262726204346,0.34266337059870183,0.4571410868240109
281,0.5964002250792239,0.32997228311275417,0.599161587042086
282,0.4766119662074548,0.34227122773838187,0.48376671730869075
283,-0.15084559699655095,0.3832649890251303,-0.12067802920581033
284,0.13479487345233176,0.3778584583311601,0.15448620799475818
285,0.6285558385078767,0.34386065943948335,0.6301378518091441
286,0.07673161030959992,0.4047599041445064,0.09855249003477158
287,0.10794201878877235,0.32837188752049606,0.12861821646490124
288,1.5004116501483609,0.35450686072792265,1.4700172252814292
289,0.6409793438832357,0.37315929974748185,0.6421057090759931
291,0.11421202642710208,0.32498582117469665,0.13465826347340623
292,0.337236403240362,0.4128015724938376,0.3495029331608381
293,-0.2561598702873542,0.35849512466230404,-0.22212976547713126
294,-0.32979485885623727,0.328839050945873,-0.2930640957174788
295,-1.1595395962989767,0.3942118554447431,-1.0923768730379324
296,0.12776767172257908,0.32783250356989446,0.14771673796628773
297,0.29854004454841354,0.395409850703813,0.3122258134124476
298,0.6766336849133777,0.3104553855266793,0.6764523810900475
299,0.1928789224429456,0.3117697687190479,0.21043994945480424
300,0.32073462018205523,0.4033407273846408,0.3336063743134431
301,0.1928789224429456,0.3117697687190479,0.21043994945480424
302,0.5731352434270961,0.3620159818795534,0.5767498786460988
303,0.7973012477379501,0.3938105429947516,0.7926943051678791
305,0.11797707170247096,0.35583584899670134,0.13828522084955958
306,0.2479451257280043,0.3088209973161626,0.2634865285990443
307,0.4745530792066544,0.3339296263968538,0.48178334264834555
308,-1.320858198218304,0.4093805285559316,-1.247778906838103
309,-1.6234103536734852,0.44865504115802446,-1.5392345711505981
310,-1.1687915856353268,0.3935828970212996,-1.1012895337135147
311,-0.7471010296473078,0.4097374152733301,-0.6950650236124786
313,-0.7499856774986973,0.3511776505813489,-0.6978438732774874
317,0.48750170106786705,0.3272256498448691,0.4942570570755762
318,0.41618919809619026,0.3959023171901494,0.425560032272936
319,-0.07624523992359059,0.3586607941093352,-0.048813736598349866
320,-0.9332697396741628,0.4005395636312846,-0.8744057557035945
